prompt_name,task,word_count,ell_clean,holistic_essay_score,p_ai_oof_score
Facial action coding system,Text dependent,285,No,2,0.09363367869584045
Facial action coding system,Text dependent,198,No,2,0.011225542651809042
Facial action coding system,Text dependent,267,No,3,0.025716165016269263
Facial action coding system,Text dependent,328,No,2,0.012822008658202117
Facial action coding system,Text dependent,529,No,4,0.0493260853564195
Facial action coding system,Text dependent,376,No,3,0.14241691100180814
Facial action coding system,Text dependent,321,No,2,0.053528169065231404
Facial action coding system,Text dependent,311,No,1,0.03864905478246293
Facial action coding system,Text dependent,254,No,3,0.22754088947064383
Facial action coding system,Text dependent,560,No,3,0.05714665218157501
Facial action coding system,Text dependent,227,Yes,2,9.12216942430362e-06
Facial action coding system,Text dependent,503,No,4,0.0601362384160899
Facial action coding system,Text dependent,507,No,4,0.12528646182786182
Facial action coding system,Text dependent,1065,No,2,0.6594457019250264
Facial action coding system,Text dependent,393,No,4,0.004426631056502218
Facial action coding system,Text dependent,229,No,3,0.2877219733389945
Facial action coding system,Text dependent,678,No,5,0.010457246419410041
Facial action coding system,Text dependent,162,No,2,0.7036874915853412
Facial action coding system,Text dependent,242,No,2,0.12129518673322986
Facial action coding system,Text dependent,219,No,3,0.018079041502541925
Facial action coding system,Text dependent,259,Yes,2,0.04567679951487044
Facial action coding system,Text dependent,534,No,3,0.1983272079176326
Facial action coding system,Text dependent,183,No,2,0.5615129922570615
Facial action coding system,Text dependent,191,No,2,0.27381023365506574
Facial action coding system,Text dependent,158,No,2,0.06729983372274845
Facial action coding system,Text dependent,383,Yes,2,0.05119517785077502
Facial action coding system,Text dependent,268,No,3,0.03074044470983152
Facial action coding system,Text dependent,228,Yes,3,0.13622685665708387
Facial action coding system,Text dependent,242,Yes,2,0.55610069005735
Facial action coding system,Text dependent,198,No,1,0.011217496785241627
Facial action coding system,Text dependent,460,No,3,0.531434941738517
Facial action coding system,Text dependent,499,No,4,0.7339278174441843
Facial action coding system,Text dependent,323,No,3,0.7448394015109193
Facial action coding system,Text dependent,684,No,6,0.007889989556564612
Facial action coding system,Text dependent,365,Yes,2,0.25563408946215904
Facial action coding system,Text dependent,202,Yes,2,0.06654662384262688
Facial action coding system,Text dependent,282,No,3,0.2289803361244316
Facial action coding system,Text dependent,323,No,3,0.03783066661578874
Facial action coding system,Text dependent,532,No,4,0.20090579433095307
Facial action coding system,Text dependent,171,No,1,0.23926074386588106
Facial action coding system,Text dependent,168,No,1,0.053654902796415715
Facial action coding system,Text dependent,327,No,3,0.3498237113317151
Facial action coding system,Text dependent,250,Yes,1,0.0004049452444881076
Facial action coding system,Text dependent,470,No,3,0.014069973094978675
Facial action coding system,Text dependent,357,No,4,0.8341610874386719
Facial action coding system,Text dependent,273,Yes,2,0.0959859829363524
Facial action coding system,Text dependent,198,Yes,2,0.08917902753174473
Facial action coding system,Text dependent,279,No,3,0.08072236907922187
Facial action coding system,Text dependent,613,No,5,0.040253310432472475
Facial action coding system,Text dependent,517,No,4,0.0006820613855060612
Facial action coding system,Text dependent,315,No,3,0.0033159810214229203
Facial action coding system,Text dependent,446,No,3,0.09879962890727438
Facial action coding system,Text dependent,253,Yes,3,0.9977470653451986
Facial action coding system,Text dependent,251,Yes,2,0.2913546783092106
Facial action coding system,Text dependent,451,No,4,0.08678446863163491
Facial action coding system,Text dependent,389,Yes,2,0.39639480250616355
Facial action coding system,Text dependent,442,No,4,0.06603161237351429
Facial action coding system,Text dependent,192,No,2,0.026518856864378205
Facial action coding system,Text dependent,450,No,4,0.037645867255894666
Facial action coding system,Text dependent,363,No,4,0.015075325501002152
Facial action coding system,Text dependent,260,No,2,0.00019916533381105793
Facial action coding system,Text dependent,262,No,3,0.4773981411010621
Facial action coding system,Text dependent,570,No,5,0.10364702244911878
Facial action coding system,Text dependent,252,No,2,0.3985369896683086
Facial action coding system,Text dependent,267,Yes,2,0.0021832834292648943
Facial action coding system,Text dependent,460,Yes,3,0.005884847686288466
Facial action coding system,Text dependent,390,No,4,0.09466624964563615
Facial action coding system,Text dependent,388,Yes,3,0.012568901161312785
Facial action coding system,Text dependent,191,No,2,0.47797789290303155
Facial action coding system,Text dependent,460,No,3,0.1942358373277712
Facial action coding system,Text dependent,209,Yes,3,0.24930050209772225
Facial action coding system,Text dependent,362,No,4,0.052153928453036055
Facial action coding system,Text dependent,241,No,1,0.08250218160571017
Facial action coding system,Text dependent,400,No,4,0.07769752636817082
Facial action coding system,Text dependent,295,Yes,3,0.6884317947459085
Facial action coding system,Text dependent,368,No,4,0.18478599183751682
Facial action coding system,Text dependent,412,No,3,0.06528317378354029
Facial action coding system,Text dependent,159,Yes,2,0.9018936084205448
Facial action coding system,Text dependent,465,No,4,0.0002161449314065378
Facial action coding system,Text dependent,322,No,3,0.2136480355866547
Facial action coding system,Text dependent,214,No,2,0.882428563505883
Facial action coding system,Text dependent,173,No,2,0.1760556043561967
Facial action coding system,Text dependent,365,No,3,0.21785388970105454
Facial action coding system,Text dependent,280,No,3,0.5280296054078791
Facial action coding system,Text dependent,379,No,3,0.04672360880338263
Facial action coding system,Text dependent,310,Yes,4,0.007345629344949153
Facial action coding system,Text dependent,305,Yes,3,0.2901821510854161
Facial action coding system,Text dependent,615,No,6,0.10490374241064315
Facial action coding system,Text dependent,355,No,3,0.10182409017994301
Facial action coding system,Text dependent,237,No,2,0.08705044164421458
Facial action coding system,Text dependent,335,Yes,2,0.10667318378357477
Facial action coding system,Text dependent,275,No,2,0.14482090526198105
Facial action coding system,Text dependent,648,No,5,0.0048897326495562065
Facial action coding system,Text dependent,230,Yes,2,0.5507369745536866
Facial action coding system,Text dependent,359,No,4,0.19886261638122482
Facial action coding system,Text dependent,269,Yes,2,0.006059984278989033
Facial action coding system,Text dependent,736,No,2,0.0004344070485673696
Facial action coding system,Text dependent,453,No,3,1.955186505176093e-06
Facial action coding system,Text dependent,212,No,3,0.03974275175412787
Facial action coding system,Text dependent,282,No,2,0.7697608263802452
Facial action coding system,Text dependent,186,Yes,2,0.03311505397121896
Facial action coding system,Text dependent,367,Yes,3,0.007716136996421111
Facial action coding system,Text dependent,466,No,3,0.36798618365795427
Facial action coding system,Text dependent,491,No,4,0.01778427572617303
Facial action coding system,Text dependent,224,No,2,0.003837166688391438
Facial action coding system,Text dependent,453,No,3,0.007652553273570323
Facial action coding system,Text dependent,532,No,5,0.29701704632829723
Facial action coding system,Text dependent,474,Yes,4,0.567925799698466
Facial action coding system,Text dependent,201,No,1,0.010430538001369156
Facial action coding system,Text dependent,438,No,4,0.8092436588745336
Facial action coding system,Text dependent,229,No,2,0.01721347116333121
Facial action coding system,Text dependent,253,No,2,0.3101384816883674
Facial action coding system,Text dependent,352,No,2,0.14687750302430558
Facial action coding system,Text dependent,304,No,3,0.007168027849042499
Facial action coding system,Text dependent,359,No,3,0.05539220812330293
Facial action coding system,Text dependent,483,No,4,0.392710291254544
Facial action coding system,Text dependent,898,No,5,0.037113887018390405
Facial action coding system,Text dependent,336,No,3,0.14074251724233167
Facial action coding system,Text dependent,514,No,5,0.07116841739483187
Facial action coding system,Text dependent,158,No,2,0.9373664873205034
Facial action coding system,Text dependent,440,No,4,0.0044608127761479694
Facial action coding system,Text dependent,279,No,3,0.43264583020415615
Facial action coding system,Text dependent,253,No,3,0.3872704930053971
Facial action coding system,Text dependent,206,No,1,0.5611194808941633
Facial action coding system,Text dependent,381,No,2,0.006404526283513149
Facial action coding system,Text dependent,309,No,3,0.16245025954756168
Facial action coding system,Text dependent,206,Yes,1,0.055397432790515545
Facial action coding system,Text dependent,170,Yes,1,0.0006404242663374531
Facial action coding system,Text dependent,382,No,3,0.23732914889899268
Facial action coding system,Text dependent,589,No,6,0.09133093740837567
Facial action coding system,Text dependent,245,No,4,0.01099735801462455
Facial action coding system,Text dependent,206,No,2,0.007812122557442481
Facial action coding system,Text dependent,277,No,2,0.00863093635691882
Facial action coding system,Text dependent,590,No,5,0.09192733814353253
Facial action coding system,Text dependent,445,No,4,0.012913147740876187
Facial action coding system,Text dependent,590,No,2,7.77320230237245e-13
Facial action coding system,Text dependent,226,Yes,1,0.5068797957468365
Facial action coding system,Text dependent,814,No,6,0.03025835689326343
Facial action coding system,Text dependent,418,No,2,0.20941870404145013
Facial action coding system,Text dependent,274,Yes,2,0.12911280886761653
Facial action coding system,Text dependent,375,No,3,0.011815105718179151
Facial action coding system,Text dependent,168,No,2,0.0630625905668417
Facial action coding system,Text dependent,604,No,4,0.007769755733622732
Facial action coding system,Text dependent,471,No,3,0.027811241653403488
Facial action coding system,Text dependent,180,Yes,1,0.31314354435015185
Facial action coding system,Text dependent,241,No,1,0.8637980374603901
Facial action coding system,Text dependent,371,No,4,0.4115564043206372
Facial action coding system,Text dependent,188,No,2,0.006555045217386213
Facial action coding system,Text dependent,453,Yes,3,0.002491672690187347
Facial action coding system,Text dependent,416,No,3,0.027627438998579244
Facial action coding system,Text dependent,171,No,1,0.3345190487554354
