source,prompt_name,task,word_count,p_ai_oof_score
darragh_claude_v6,Car-free cities,Text dependent,395,0.9994216507687901
chat_gpt_moth,Driverless cars,Text dependent,247,0.3066505877720619
falcon_180b_v1,Facial action coding system,Text dependent,357,0.6561127811769161
mistral7binstruct_v1,Seeking multiple opinions,Independent,344,0.7572021194379506
chat_gpt_moth,Facial action coding system,Text dependent,269,0.8039572806198076
darragh_claude_v6,Driverless cars,Text dependent,316,0.9946338600717178
llama2_chat,Mandatory extracurricular activities,Independent,337,0.7909038428792121
darragh_claude_v7,Exploring Venus,Text dependent,231,0.9993849733064336
radek_500,Car-free cities,Text dependent,439,0.953696896117497
llama2_chat,Seeking multiple opinions,Independent,378,0.9722765549306389
llama2_chat,Distance learning,Independent,362,0.49930138191380263
falcon_180b_v1,Distance learning,Independent,296,0.9888323794068107
falcon_180b_v1,Grades for extracurricular activities,Independent,265,0.6315050527041101
mistral7binstruct_v2,Seeking multiple opinions,Independent,248,0.9269874977158625
chat_gpt_moth,Distance learning,Independent,137,0.9976271051771931
mistral7binstruct_v2,Mandatory extracurricular activities,Independent,307,0.9829999920261576
mistral7binstruct_v2,Facial action coding system,Text dependent,122,0.999210725189457
mistral7binstruct_v2,Distance learning,Independent,305,0.42578868275919174
llama2_chat,Community service,Independent,331,0.7951614856175995
darragh_claude_v6,Does the electoral college work?,Text dependent,308,0.9676337366218875
llama2_chat,Distance learning,Independent,365,0.8260957529639658
llama2_chat,Seeking multiple opinions,Independent,330,0.9943982415773218
mistral7binstruct_v2,Summer projects,Independent,334,0.8377881101768978
llama2_chat,Distance learning,Independent,260,0.6523695593530133
darragh_claude_v7,"""A Cowboy Who Rode the Waves""",Text dependent,403,0.9966963939242698
radek_500,Does the electoral college work?,Text dependent,430,0.19334225137146674
mistral7binstruct_v2,"""A Cowboy Who Rode the Waves""",Text dependent,232,0.9833406295335616
llama2_chat,Seeking multiple opinions,Independent,351,0.8705984052500771
mistral7binstruct_v2,Distance learning,Independent,404,0.8499658111881446
darragh_claude_v7,The Face on Mars,Text dependent,370,0.9707200212890085
mistral7binstruct_v2,Distance learning,Independent,432,0.9769306450630436
mistral7binstruct_v1,Seeking multiple opinions,Independent,367,0.8976639962356922
llama2_chat,Mandatory extracurricular activities,Independent,352,0.5465175911110137
llama2_chat,Distance learning,Independent,400,0.6661600860552452
llama2_chat,Distance learning,Independent,351,0.3370401263943951
llama2_chat,Summer projects,Independent,354,0.5121786977381432
darragh_claude_v7,Does the electoral college work?,Text dependent,291,0.594976681657808
falcon_180b_v1,Summer projects,Independent,281,0.811712440815445
mistral7binstruct_v2,Seeking multiple opinions,Independent,412,0.8683540932433399
mistral7binstruct_v2,Distance learning,Independent,235,0.7904076010107265
llama2_chat,Distance learning,Independent,395,0.24644851669143497
llama2_chat,Mandatory extracurricular activities,Independent,324,0.9763898398556442
mistral7binstruct_v1,Community service,Independent,364,0.913923240615231
llama2_chat,"""A Cowboy Who Rode the Waves""",Text dependent,305,0.919868112764669
mistral7binstruct_v1,Community service,Independent,340,0.9419392691634264
darragh_claude_v6,Phones and driving,,389,0.9187119498318099
chat_gpt_moth,Mandatory extracurricular activities,Independent,329,0.9134262322688779
llama_70b_v1,Distance learning,Independent,363,0.5323990878698212
chat_gpt_moth,Mandatory extracurricular activities,Independent,139,0.9148230688677869
mistral7binstruct_v2,Seeking multiple opinions,Independent,350,0.7632094779586368
llama2_chat,Grades for extracurricular activities,Independent,275,0.5826368322841514
llama2_chat,Facial action coding system,Text dependent,243,0.9841138134299923
mistral7binstruct_v2,Facial action coding system,Text dependent,244,0.9994836823294352
chat_gpt_moth,Seeking multiple opinions,Independent,142,0.8837892565997298
mistral7binstruct_v2,Mandatory extracurricular activities,Independent,364,0.9578239637901409
mistral7binstruct_v1,Distance learning,Independent,387,0.9558573429090488
mistral7binstruct_v1,Phones and driving,,383,0.4164762901227828
darragh_claude_v6,Exploring Venus,Text dependent,258,0.9977838709606428
mistral7binstruct_v1,Facial action coding system,Text dependent,393,0.9041064425048555
mistral7binstruct_v1,Mandatory extracurricular activities,Independent,371,0.9629960572650468
mistral7binstruct_v1,Grades for extracurricular activities,Independent,333,0.2467820294611874
chat_gpt_moth,Distance learning,Independent,252,0.8377621827558621
mistral7binstruct_v1,Seeking multiple opinions,Independent,285,0.9330670325743092
mistral7binstruct_v2,Grades for extracurricular activities,Independent,245,0.22296487103587295
llama_70b_v1,"""A Cowboy Who Rode the Waves""",Text dependent,287,0.8829049806696455
mistral7binstruct_v1,Summer projects,Independent,326,0.9147265495320255
mistral7binstruct_v2,Mandatory extracurricular activities,Independent,399,0.04542922131337473
llama2_chat,Summer projects,Independent,319,0.8554548175083552
mistral7binstruct_v1,Seeking multiple opinions,Independent,405,0.6014278065385075
darragh_claude_v6,Seeking multiple opinions,Independent,347,0.9860682214084145
chat_gpt_moth,Driverless cars,Text dependent,273,0.1716378303137828
falcon_180b_v1,Grades for extracurricular activities,Independent,274,0.5870865685019115
llama2_chat,Mandatory extracurricular activities,Independent,368,0.8731473256578483
llama2_chat,Mandatory extracurricular activities,Independent,394,0.5526843593602747
darragh_claude_v7,Grades for extracurricular activities,Independent,318,0.9894752241481571
mistral7binstruct_v1,Seeking multiple opinions,Independent,360,0.23732320962770276
darragh_claude_v7,The Face on Mars,Text dependent,310,0.9993825722020897
radek_500,Does the electoral college work?,Text dependent,556,0.5044563228987347
chat_gpt_moth,Mandatory extracurricular activities,Independent,226,0.3837881087869906
mistral7binstruct_v2,Mandatory extracurricular activities,Independent,362,0.8053153080958776
mistral7binstruct_v2,Seeking multiple opinions,Independent,420,0.8896591805373956
falcon_180b_v1,Distance learning,Independent,198,0.3612567147029559
radek_500,Car-free cities,Text dependent,426,0.9953562527141512
chat_gpt_moth,Mandatory extracurricular activities,Independent,169,0.9857252049643487
llama2_chat,Seeking multiple opinions,Independent,351,0.6743900558229322
llama2_chat,Distance learning,Independent,383,0.6723985095011489
llama2_chat,Distance learning,Independent,377,0.8550884247191184
chat_gpt_moth,Community service,Independent,209,0.9479904405597739
mistral7binstruct_v2,Mandatory extracurricular activities,Independent,298,0.9945594101126278
darragh_claude_v7,Seeking multiple opinions,Independent,270,0.9956474377777729
mistral7binstruct_v2,Community service,Independent,263,0.21858848409169743
mistral7binstruct_v1,Distance learning,Independent,378,0.973226619364505
llama_70b_v1,"""A Cowboy Who Rode the Waves""",Text dependent,390,0.8719892815366916
mistral7binstruct_v1,Seeking multiple opinions,Independent,404,0.9910644905676952
llama2_chat,Distance learning,Independent,349,0.685942989006368
chat_gpt_moth,Summer projects,Independent,157,0.2457290136505432
llama2_chat,Mandatory extracurricular activities,Independent,273,0.8549689973810587
darragh_claude_v7,The Face on Mars,Text dependent,308,0.9991013045852887
mistral7binstruct_v2,Cell phones at school,Independent,386,0.8821955463073861
mistral7binstruct_v1,Seeking multiple opinions,Independent,402,0.9352197771513482
llama2_chat,Seeking multiple opinions,Independent,316,0.818497462416703
chat_gpt_moth,Distance learning,Independent,194,0.9946978074075886
chat_gpt_moth,Mandatory extracurricular activities,Independent,210,0.9718553125312532
mistral7binstruct_v2,Seeking multiple opinions,Independent,245,0.9426978583066306
mistral7binstruct_v1,Mandatory extracurricular activities,Independent,276,0.7846002056271038
chat_gpt_moth,Community service,Independent,188,0.9761598360082295
darragh_claude_v7,Community service,Independent,297,0.896311312661057
llama_70b_v1,The Face on Mars,Text dependent,467,0.8477565360019806
falcon_180b_v1,Distance learning,Independent,331,0.9841812094819468
mistral7binstruct_v2,"""A Cowboy Who Rode the Waves""",Text dependent,379,0.5755240038124042
chat_gpt_moth,Distance learning,Independent,167,0.9666191246747823
mistral7binstruct_v1,Community service,Independent,409,0.9244296089817913
falcon_180b_v1,Cell phones at school,Independent,302,0.5268829714169241
llama2_chat,Facial action coding system,Text dependent,355,0.8570630408347257
mistral7binstruct_v2,Mandatory extracurricular activities,Independent,254,0.8528141151696711
llama2_chat,Seeking multiple opinions,Independent,369,0.9981892928258905
darragh_claude_v6,Exploring Venus,Text dependent,275,0.9588994399987717
darragh_claude_v7,Driverless cars,Text dependent,316,0.9986505317560379
mistral7binstruct_v2,Cell phones at school,Independent,232,0.5278039127842689
llama2_chat,Mandatory extracurricular activities,Independent,298,0.9656897993576344
llama_70b_v1,Driverless cars,Text dependent,538,0.7880803545993966
mistral7binstruct_v1,Summer projects,Independent,419,0.8857123289380667
falcon_180b_v1,Phones and driving,,207,0.9199972572829604
darragh_claude_v6,"""A Cowboy Who Rode the Waves""",Text dependent,361,0.9759280860002376
chat_gpt_moth,Mandatory extracurricular activities,Independent,296,0.02151448387078881
mistral7binstruct_v1,Grades for extracurricular activities,Independent,364,0.7082840251294792
mistral7binstruct_v2,Seeking multiple opinions,Independent,298,0.9788414526225829
darragh_claude_v7,Summer projects,Independent,318,0.9637200177010807
chat_gpt_moth,Distance learning,Independent,120,0.7681843895214854
mistral7binstruct_v1,Seeking multiple opinions,Independent,368,0.926329479899921
llama_70b_v1,"""A Cowboy Who Rode the Waves""",Text dependent,372,0.8073863387515399
mistral7binstruct_v2,Distance learning,Independent,344,0.9515040405038333
chat_gpt_moth,Distance learning,Independent,240,0.06591137064872742
mistral7binstruct_v2,Mandatory extracurricular activities,Independent,267,0.9605311915785798
llama2_chat,Seeking multiple opinions,Independent,294,0.9970994483925106
falcon_180b_v1,Driverless cars,Text dependent,336,0.5181015852482761
darragh_claude_v7,Mandatory extracurricular activities,Independent,265,0.9734611320901798
mistral7binstruct_v2,Seeking multiple opinions,Independent,385,0.9481733702858482
falcon_180b_v1,Car-free cities,Text dependent,315,0.9867162499178468
darragh_claude_v6,Does the electoral college work?,Text dependent,358,0.25107255621614477
llama_70b_v1,Grades for extracurricular activities,Independent,239,0.7820726405545756
falcon_180b_v1,Distance learning,Independent,290,0.99429672706733
radek_500,Car-free cities,Text dependent,403,0.9965611354065559
darragh_claude_v7,Community service,Independent,296,0.8579731946328747
mistral7binstruct_v2,Distance learning,Independent,371,0.5795673146125062
mistral7binstruct_v1,Seeking multiple opinions,Independent,402,0.9996243819706817
mistral7binstruct_v1,Seeking multiple opinions,Independent,350,0.15121055731935085
chat_gpt_moth,Distance learning,Independent,134,0.9987388697511863
darragh_claude_v7,Cell phones at school,Independent,282,0.990669239211932
mistral7binstruct_v2,Distance learning,Independent,316,0.18642119298471307
darragh_claude_v6,The Face on Mars,Text dependent,345,0.9712529917939635
mistral7binstruct_v1,Seeking multiple opinions,Independent,378,0.21787052476372495
chat_gpt_moth,Grades for extracurricular activities,Independent,175,0.9850886349410152
mistral7binstruct_v2,Distance learning,Independent,342,0.99254034021237
llama_70b_v1,Does the electoral college work?,Text dependent,395,0.6870304134815934
llama2_chat,Seeking multiple opinions,Independent,371,0.30393815324732576
llama2_chat,Facial action coding system,Text dependent,402,0.737389473972934
llama_70b_v1,Exploring Venus,Text dependent,325,0.8698672709011642
darragh_claude_v6,Exploring Venus,Text dependent,301,0.9975038352915191
mistral7binstruct_v1,Seeking multiple opinions,Independent,371,0.8935479662313972
darragh_claude_v7,The Face on Mars,Text dependent,276,0.9976367013652682
mistral7binstruct_v2,Seeking multiple opinions,Independent,253,0.6142884611656623
mistral7binstruct_v2,Seeking multiple opinions,Independent,301,0.7741199902478544
darragh_claude_v6,Exploring Venus,Text dependent,293,0.999784932734143
falcon_180b_v1,Phones and driving,,277,0.6528945499254492
mistral7binstruct_v2,Seeking multiple opinions,Independent,370,0.01964279410815298
llama_70b_v1,Does the electoral college work?,Text dependent,434,0.9351594858301018
mistral7binstruct_v2,Distance learning,Independent,356,0.5999853644772691
llama2_chat,Seeking multiple opinions,Independent,317,0.9931605211136258
darragh_claude_v6,Driverless cars,Text dependent,300,0.9999884836816092
llama_70b_v1,Car-free cities,Text dependent,471,0.9626908964102955
mistral7binstruct_v2,Distance learning,Independent,319,0.8062601064389386
llama2_chat,Community service,Independent,263,0.9163591965729656
llama2_chat,Seeking multiple opinions,Independent,359,0.791339862059293
mistral7binstruct_v2,Seeking multiple opinions,Independent,304,0.9699596311189923
llama2_chat,Distance learning,Independent,341,0.7723466113283289
falcon_180b_v1,Community service,Independent,290,0.8052211331515146
mistral7binstruct_v2,Distance learning,Independent,369,0.9592009632823365
mistral7binstruct_v2,Distance learning,Independent,415,0.014786738173471429
mistral7binstruct_v1,Seeking multiple opinions,Independent,370,0.8765140583419635
mistral7binstruct_v1,Mandatory extracurricular activities,Independent,319,0.8162104817963216
chat_gpt_moth,Summer projects,Independent,135,0.8596170902371421
mistral7binstruct_v1,Seeking multiple opinions,Independent,429,0.9222535687566992
